WORD00022,library,,,library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00023,feminine,,,,feminine,,,,,,,,,,,feminine,,,,,,,,,,,,,,,,,,,
WORD00024,platform,,,platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00025,words,,,,,,words,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00026,appropriate,,,,,,appropriate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00027,topics,,,,,,topics,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00028,healthcare,,,,,,healthcare,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00029,inform,,,,,inform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00030,account,,,,,,account,,,account,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00031,compliance,,,,,,compliance,,,,,,,,,,,,compliance,,,,,,,,,,,,,,,,
WORD00032,deceptive,,,,,,deceptive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00033,benefits,,,,,,benefits,,,,,,benefits,,,,,,,,,,,,,,,,,,,,,,
WORD00034,religious,,,,religious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00035,incentives,,,,,,incentives,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00036,zurich,,,,,,zurich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00037,compares,,,,,compares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00038,internally,,,,,,internally,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00039,detect,,,,,detect,,,,,,,,,,,,,,,,detect,,,,,,,,,,,,,
WORD00040,st,,,,,,st,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00041,items,,,,,,items,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00042,members,,,,members,,members,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00043,sweden,,,,,,sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00044,playing,,,,,,playing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00045,threshold,,,,,,threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,threshold
WORD00046,faculty,,,,,,faculty,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00047,technological,,,technological,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00048,groups,,,,,,groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00049,disparities,,disparities,,,,,disparities,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00050,processes,,,,,,processes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00051,held,,,,,,held,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00052,centers,,,,,,centers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00053,wrote,,,,,wrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00054,competition,,,,,,competition,,,,,,,,,,,,,,competition,,,,,,,,,,,,,,
WORD00055,datasets,,,datasets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00056,field,,,,,,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00057,model,,,model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00058,ones,,,,,,ones,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00059,conduct,,,,,conduct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00060,www,,,www,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00061,ultimately,,,,,,ultimately,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00062,ndma,,,,,,ndma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00063,designed,,,,,designed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00064,kdd,,,kdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00065,nationality,,,,nationality,,,,,,,,,,,nationality,,,,,,,,,,,,,,,,,,,
WORD00066,forward,,,,,,forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00067,pipelines,,,pipelines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00068,natural,,,,,,natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00069,translating,,,,,translating,translating,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00070,rim,,,,,,rim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00071,violating,,violating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00072,pool,,,,,,pool,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00073,award,,,,,,award,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00074,operations,,,,,,operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00075,planned,,,,,,planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00076,organizations,,,,,,organizations,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00077,skew,,,,,,skew,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00078,managers,,,,,,managers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00079,box,,box,,,,box,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00080,requirements,,,,,,requirements,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00081,whose,,,,,,whose,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00082,beautiful,,,,beautiful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00083,region,,,,,,region,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00084,limitation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limitation
WORD00085,right,,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00086,america,,,,,,america,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00087,larger,,,,,,larger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00088,mentoring,,,,,,mentoring,,,,,,mentoring,,,,,,,,,,,,,,,,,,,,,,
WORD00089,activity,,,,,,activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00090,accuracy,,,accuracy,,,,,,,,,,,,,,,,,,accuracy,,,,,,,,,,,,,
WORD00091,want,,,,,,want,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00092,assessments,,,,,,assessments,,,,,,,,,,,,,assessments,,,,,,,,,,,,,,,
WORD00093,careful,,,,,,careful,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00094,content,,,,,,content,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00095,prediction,,,prediction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00096,influences,,,,,,influences,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00097,benefit,,,,,,benefit,,,,,,benefit,,,,,,,,,,,,,,,,,,,,,,
WORD00098,hear,,,,,,hear,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00099,consumer,,,,,,consumer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00100,north,,,,,,north,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00101,reinforcing,,,,,reinforcing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00102,papers,,,,,,papers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00103,advisors,,,,,,advisors,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00104,end,,,,,,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00105,expertise,,,,,,expertise,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00106,accord,,,,,,accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00107,person,,,,,,person,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00108,capabilities,,,capabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00109,necessary,,,,,,necessary,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00110,advancing,,,,,advancing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00111,income,,,,income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00112,extending,,,,,extending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00113,throughout,,,,,,throughout,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00114,harness,,,,,harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00115,challenges,,challenges,,,,,,,,,,,,,,,,,,,,,challenges,,,,,,,,,,,
WORD00116,commission,,,,,,commission,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00117,sample,,,,,,sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00118,challenging,,challenging,,,,challenging,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00119,offered,,,,,,offered,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00120,current,,,,,,current,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00121,test,,,,,test,test,,,,,,,,,,,,,,test,,,,,,,,,,,,,,
WORD00122,tested,,,,,tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00123,advocated,,,,,advocated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00124,participation,,,,,,participation,,,,,,,,participation,,,,,,,,,,,,participation,participation,,,,,,,
WORD00125,equity,,,,,,,equity,,,,,,,,,,equity,,,,,,,,,,,,,,,,,
WORD00126,policymakers,,,,,,,,,policymakers,,,,,,,,,policymakers,,,,,,,,,,,,,,,,
WORD00127,scientists,,,,scientists,,scientists,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00128,constructive,,,,,,constructive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00129,allows,,,,,,allows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00130,workshops,,,,,,workshops,,,,,,,,,,,,,,,,,,,,workshops,workshops,,,,,,,
WORD00131,requires,,,,,,requires,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00132,metrics,,,,,,metrics,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00133,competitions,,,,,,competitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00134,targeted,,,,,,targeted,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00135,providing,,,,,providing,providing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00136,initiative,,,,,,initiative,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00137,attendees,,,,,,attendees,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00138,disaster,,disaster,,,,,,,,,disaster,,,,,,,,,,,,,,,,,,,,,,,
WORD00139,trusted,,,,,,trusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00140,established,,,,,,established,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00141,peru,,,,,,peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00142,women,,,,,,women,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00143,people,,,,people,,,,,,,,,,people,,,,,,,,,,,,,,,,,,,,
WORD00144,science,,,science,,,science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00145,perspectives,,,,perspectives,,perspectives,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00146,education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,education,,
WORD00147,production,,,,,,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00148,perform,,,,,perform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00149,contributed,,,,,contributed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00150,grantees,,,,,,grantees,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00151,steps,,,,,,steps,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00152,published,,,,,published,published,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00153,appropriately,,,,,,appropriately,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00154,belief,,,,belief,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00155,closed,,,,,,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00156,ena,,,,,,ena,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00157,interplay,,,,,,interplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00158,drawn,,,,,,drawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00159,open,,,open,,,open,,open,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00160,images,,,,,,images,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00161,ghana,,,,,,ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00162,poland,,,,,,poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00163,becomes,,,,,,becomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00164,nurse,,,,nurse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00165,member,,,,,,member,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00166,public,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00167,google,,,,,,google,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00168,proceed,,,,,,proceed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00169,korea,,,,,,korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00170,purposes,,,,,,purposes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00171,surgery,,,,,,surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00172,humancentered,,,humancentered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00173,marketplace,,,,,,marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00174,trustworthy,trustworthy,,,,,,,,,,trustworthy,,,,,,,,,,,,,,,,,,,,,,,
WORD00175,identifying,,,,,identifying,,,,,,,,,,,,,,,,,,identifying,,,,,,,,,,,
WORD00176,underrepresented,,,,underrepresented,,,,,,,,,,underrepresented,underrepresented,,,,,,,,,,,,,,,,,,,
WORD00177,interactive,,,,,,interactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00178,single,,,,,,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00179,selection,,,,,,selection,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00180,trainings,,,,,,trainings,,,,,,,,,,,,,,,,,,,,,,,,,,trainings,,
WORD00181,directions,,,,,,directions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00182,webconf,,,webconf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00183,contravenes,,,,,,contravenes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00184,inaugural,,,,,,inaugural,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00185,widely,,,,,,widely,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00186,awareness,,,,,,awareness,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00187,already,,,,,,already,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00188,international,,,,,,international,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00189,markkula,,,,,,markkula,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00190,web,,,web,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00191,year,,,,,,year,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00192,contributing,,,,,contributing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00193,surgeon,,,,surgeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00194,recommendations,,,,,,recommendations,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00195,spanish,,,,,,spanish,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00196,changes,,,,,,changes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00197,sponsorship,,,,,,sponsorship,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00198,area,,,,,,area,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00199,expand,,,,,expand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00200,likelihood,,,,,,likelihood,,,,,,,,,,,,,,,,,likelihood,,,,,,,,,,,
WORD00201,finland,,,,,,finland,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00202,programs,,,,,,programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00203,examples,,,examples,,,examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00204,avoiding,,,,,,avoiding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00205,risk_identification,,risk_identification,,,,,,,,,,,,,,,,,,,,,risk_identification,,,,,,,,,,,
WORD00206,role,,,,,,role,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00207,lac,,,,,,lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00208,raised,,,,,,raised,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00209,societal_impact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,societal_impact,,,
WORD00210,rapid,,,,,,rapid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00211,familiarity,,,,,,familiarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00212,geographies,,,,,,geographies,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00213,forums,,,,,,forums,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00214,process,,,,,,process,,,,,,,,,,,,process,,,,,,,,,,,,,,,,
WORD00215,related,,,,,,related,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00216,cultures,,,,cultures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00217,presentation,,,,,,presentation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00218,however,,,,,,however,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00219,pai,,,,,,pai,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00220,safety,,,,,,,,,,,safety,,,,,,,,,,,,,,,,,,,,,,,
WORD00221,ethical,ethical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00222,norms,,,,,,norms,,,,,,,,,,,,norms,,,,,,,,,,,,,,,,
WORD00223,confidence,,,,,,confidence,,,,,confidence,,,,,,,,,,,,,,,,,,,,,,,
WORD00224,recommendation,,,,,,recommendation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00225,fair,fair,,,,,fair,fair,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00226,environmental,,,,,,environmental,,,,,,,,,,,,,,,,,,,,,,,environmental,,,,,
WORD00227,flood,,,,,,flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00228,understand,,,,,understand,,,,,,,,,,,,,,,,,,,,,,,,,,,understand,,
WORD00229,believe,,,,,,believe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00230,internal,,,,,,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00231,series,,,,,,series,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00232,methods,,,methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00233,self,,,,,,self,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00234,find,,,,,find,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00235,systems,,,systems,,,systems,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00236,clearly,,,,,,clearly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00237,train,,,train,,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00238,models,,,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00239,suite,,,,,,suite,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00240,described,,,,,,described,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00241,brazil,,,,,,brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00242,expanded,,,,,expanded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00243,cross,,,,,,cross,,,,,,,,,,,,,,,,,,,,cross,,,,,,,,
WORD00244,worldwide,,,,,,worldwide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00245,video,,,,,,video,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00246,cards,,,cards,,,,,,,,,,,,,,,,,,,cards,,,,,,,,,,,,
WORD00247,quality,,,,,,quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00248,partnerships,,,,,,,,,,,,,,,,,,,,,,,,,,partnerships,,,,,,,,
WORD00249,vary,,,,,vary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00250,guidebook,,,guidebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00251,working,,,,,working,working,,,,,,,,,,,,,,,,,,,,working,,,,,,,,
WORD00252,creating,,,,,creating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00253,extensible,,,,,,extensible,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00254,association,,,,,,association,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00255,appeal,,,,,,appeal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00256,two,,,,,,two,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00257,france,,,,,,france,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00258,researchers,,,,,,researchers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00259,colombia,,,,,,colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00260,comparisons,,,,,,comparisons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00261,winlp,,,,,,winlp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00262,language,,,,,,language,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00263,encourage,,,,,encourage,encourage,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00264,responsiveness,,,,,,responsiveness,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00265,leadership,,,,,,leadership,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00266,nlp,,,nlp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00267,developed,,,,,developed,developed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00268,leaving,,,,,,leaving,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00269,italian,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00270,iterative,,,,,,iterative,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00271,major,,,,,,major,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00272,romania,,,,,,romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00273,address,,,,,address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00274,subject,,,,,,subject,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00275,effects,,,,,,effects,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00276,explainability,,,,,,explainability,,explainability,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00277,violation,,violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,violation,
WORD00278,recent,,,,,,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00279,inclusive,,,,,,inclusive,inclusive,,,,,,,inclusive,,,,,,,,,,,,,,,,,,,,
WORD00280,evaluations,,,,,,evaluations,,,,,,,,,,,,,,evaluations,,,,,,,,,,,,,,
WORD00281,pretrained,,,pretrained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00282,extended,,,,,,extended,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00283,usable,,,,,,usable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00284,hub,,,,,,hub,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00285,document,,,,,,,,document,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00286,propose,,,,,propose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00287,grant,,,,,,grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00288,think,,,,think,think,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00289,credit,,,,,,credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00290,play,,,,,,play,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00291,ll,,,ll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00292,ranking,,,,,,ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00293,bring,,,,,bring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00294,institute,,,,,,institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00295,bias,bias,bias,,,,,bias,,,,,,,,,,,,,,,,bias,,,,,,,,bias,,,
WORD00296,integrating,,,,,integrating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00297,accompany,,,,,accompany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORD00298,consultation,,,,,,,,,,,,,,,,,,,,,,,,,,,consultation,,,,,,,
